Record Length,1.024000e+03,,          0.00000,  -4.58970,
Sample Interval,2.466067e+01,,         24.66067,  -1.78970,
Trigger Point,-0.000000000000e+00,,         49.32134,  -8.58970,
,,,         73.98201, -66.98970,
,,,         98.64268, -64.58970,
,,,        123.30335, -64.58970,
Source,FFT,,        147.96402, -64.58970,
Vertical Units,dB,,        172.62468, -66.98970,
Vertical Scale,1.000000e+01,,        197.28535, -66.98970,
Vertical Offset,0.000000e+00,,        221.94602, -66.98970,
Horizontal Units,Hz,,        246.60669, -66.98970,
Horizontal Scale,2.525253e+03,,        271.26736, -66.98970,
Pt Fmt,Y,,        295.92803, -66.98970,
Yzero,-2.698970e+01,,        320.58870, -66.98970,
Probe Atten,1.000000e+00,,        345.24937, -64.58970,
Model Number,TBS1072B-EDU,,        369.91004, -66.98970,
Serial Number,C012539,,        394.57071, -64.58970,
Firmware Version,FV:v4.06,,        419.23138, -60.58970,
,,,443.89205, -64.58970,
,,,468.55272, -64.58970,
,,,493.21339, -66.98970,
,,,517.87406, -66.98970,
,,,542.53473, -66.98970,
,,,567.19540, -64.58970,
,,,591.85607, -66.98970,
,,,616.51674, -66.98970,
,,,641.17741, -66.98970,
,,,665.83808, -64.58970,
,,,690.49875, -66.98970,
,,,715.15942, -66.98970,
,,,739.82009, -66.98970,
,,,764.48076, -66.98970,
,,,789.14143, -64.58970,
,,,813.80210, -64.58970,
,,,838.46277, -56.18970,
,,,863.12344, -54.98970,
,,,887.78411, -47.38970,
,,,912.44478, -38.58970,
,,,937.10545, -22.98970,
,,,961.76612,  -8.18970,
,,,986.42679,  -5.38970,
,,,1011.08746,  -5.38970,
,,,1035.74813,  -7.78970,
,,,1060.40880, -20.58970,
,,,1085.06947, -37.38970,
,,,1109.73014, -45.78970,
,,,1134.39081, -53.38970,
,,,1159.05148, -58.58970,
,,,1183.71215, -60.58970,
,,,1208.37282, -66.98970,
,,,1233.03349, -66.98970,
,,,1257.69416, -66.98970,
,,,1282.35483, -66.98970,
,,,1307.01550, -66.98970,
