Record Length,1.024000e+03,,          0.00000,  -8.14850,
Sample Interval,2.466067e+01,,         24.66067,  -5.74850,
Trigger Point,-0.000000000000e+00,,         49.32134, -12.14850,
,,,         73.98201, -74.94850,
,,,         98.64268, -72.54850,
,,,        123.30335, -74.94850,
Source,FFT,,        147.96402, -74.94850,
Vertical Units,dB,,        172.62468, -74.94850,
Vertical Scale,1.000000e+01,,        197.28535, -74.94850,
Vertical Offset,0.000000e+00,,        221.94602, -74.94850,
Horizontal Units,Hz,,        246.60669, -72.54850,
Horizontal Scale,2.525253e+03,,        271.26736, -72.54850,
Pt Fmt,Y,,        295.92803, -72.54850,
Yzero,-3.494850e+01,,        320.58870, -72.54850,
Probe Atten,1.000000e+00,,        345.24937, -72.54850,
Model Number,TBS1072B-EDU,,        369.91004, -64.14850,
Serial Number,C014104,,        394.57071, -60.14850,
Firmware Version,FV:v4.06,,        419.23138, -48.94850,
,,,443.89205, -28.14850,
,,,468.55272, -18.14850,
,,,493.21339, -16.94850,
,,,517.87406, -16.94850,
,,,542.53473, -20.94850,
,,,567.19540, -40.54850,
,,,591.85607, -54.14850,
,,,616.51674, -61.34850,
,,,641.17741, -68.54850,
,,,665.83808, -72.54850,
,,,690.49875, -72.54850,
,,,715.15942, -74.94850,
,,,739.82009, -72.54850,
,,,764.48076, -69.34850,
,,,789.14143, -74.94850,
,,,813.80210, -72.54850,
,,,838.46277, -74.94850,
,,,863.12344, -74.94850,
,,,887.78411, -74.94850,
,,,912.44478, -74.94850,
,,,937.10545, -74.94850,
,,,961.76612, -65.34850,
,,,986.42679, -64.14850,
,,,1011.08746, -61.34850,
,,,1035.74813, -64.14850,
,,,1060.40880, -72.54850,
,,,1085.06947, -74.94850,
,,,1109.73014, -69.34850,
,,,1134.39081, -68.54850,
,,,1159.05148, -74.94850,
,,,1183.71215, -74.94850,
,,,1208.37282, -74.94850,
,,,1233.03349, -74.94850,
,,,1257.69416, -74.94850,
,,,1282.35483, -74.94850,
,,,1307.01550, -74.94850,
,,,1331.67617, -74.94850,
,,,1356.33684, -74.94850,
,,,1380.99751, -72.54850,
,,,1405.65818, -69.34850,
,,,1430.31885, -69.34850,
,,,1454.97952, -74.94850,
,,,1479.64019, -74.94850,
,,,1504.30086, -69.34850,
,,,1528.96153, -72.54850,
,,,1553.62220, -74.94850,
,,,1578.28287, -68.54850,
,,,1602.94354, -72.54850,
,,,1627.60421, -74.94850,
,,,1652.26488, -74.94850,
,,,1676.92555, -74.94850,
,,,1701.58622, -74.94850,
,,,1726.24689, -72.54850,
,,,1750.90756, -72.54850,
,,,1775.56823, -72.54850,
,,,1800.22890, -74.94850,
,,,1824.88957, -74.94850,
,,,1849.55024, -74.94850,
,,,1874.21091, -74.94850,
,,,1898.87158, -74.94850,
,,,1923.53225, -74.94850,
,,,1948.19292, -68.54850,
,,,1972.85359, -66.54850,
,,,1997.51426, -66.54850,
,,,2022.17493, -72.54850,
,,,2046.83560, -72.54850,
,,,2071.49627, -74.94850,
,,,2096.15694, -74.94850,
,,,2120.81761, -74.94850,
,,,2145.47828, -74.94850,
,,,2170.13895, -74.94850,
,,,2194.79962, -74.94850,
,,,2219.46029, -74.94850,
,,,2244.12096, -69.34850,
,,,2268.78163, -74.94850,
,,,2293.44230, -74.94850,
,,,2318.10297, -74.94850,
,,,2342.76364, -74.94850,
,,,2367.42431, -74.94850,
,,,2392.08498, -74.94850,
,,,2416.74565, -74.94850,
,,,2441.40632, -72.54850,
,,,2466.06699, -74.94850,
,,,2490.72766, -74.94850,
,,,2515.38833, -72.54850,
,,,2540.04900, -74.94850,
,,,2564.70967, -72.54850,
,,,2589.37034, -74.94850,
,,,2614.03101, -72.54850,
,,,2638.69168, -74.94850,
,,,2663.35235, -74.94850,
,,,2688.01302, -74.94850,
,,,2712.67369, -74.94850,
,,,2737.33436, -74.94850,
,,,2761.99503, -74.94850,
,,,2786.65570, -72.54850,
,,,2811.31637, -74.94850,
,,,2835.97704, -74.94850,
,,,2860.63771, -74.94850,
,,,2885.29838, -74.94850,
,,,2909.95905, -74.94850,
,,,2934.61972, -72.54850,
,,,2959.28039, -74.94850,
,,,2983.94106, -74.94850,
,,,3008.60173, -68.54850,
,,,3033.26240, -72.54850,
,,,3057.92307, -74.94850,
,,,3082.58374, -74.94850,
,,,3107.24441, -72.54850,
,,,3131.90508, -74.94850,
,,,3156.56575, -72.54850,
,,,3181.22642, -74.94850,
,,,3205.88709, -74.94850,
,,,3230.54776, -74.94850,
,,,3255.20843, -74.94850,
,,,3279.86910, -74.94850,
,,,3304.52977, -74.94850,
,,,3329.19044, -74.94850,
,,,3353.85111, -72.54850,
,,,3378.51178, -72.54850,
,,,3403.17245, -74.94850,
,,,3427.83312, -74.94850,
,,,3452.49379, -74.94850,
,,,3477.15446, -69.34850,
,,,3501.81513, -74.94850,
,,,3526.47580, -74.94850,
,,,3551.13647, -72.54850,
,,,3575.79714, -74.94850,
,,,3600.45781, -74.94850,
