Record Length,1.024000e+03,,          0.00000,  -4.58970,
Sample Interval,2.466067e+01,,         24.66067,  -1.78970,
Trigger Point,-0.000000000000e+00,,         49.32134,  -8.58970,
,,,         73.98201, -66.98970,
,,,         98.64268, -64.58970,
,,,        123.30335, -66.98970,
Source,FFT,,        147.96402, -66.98970,
Vertical Units,dB,,        172.62468, -66.98970,
Vertical Scale,1.000000e+01,,        197.28535, -66.98970,
Vertical Offset,0.000000e+00,,        221.94602, -66.98970,
Horizontal Units,Hz,,        246.60669, -66.98970,
Horizontal Scale,2.525253e+03,,        271.26736, -66.98970,
Pt Fmt,Y,,        295.92803, -66.98970,
Yzero,-2.698970e+01,,        320.58870, -66.98970,
Probe Atten,1.000000e+00,,        345.24937, -66.98970,
Model Number,TBS1072B-EDU,,        369.91004, -64.58970,
Serial Number,C012539,,        394.57071, -66.98970,
Firmware Version,FV:v4.06,,        419.23138, -61.38970,
,,,443.89205, -64.58970,
,,,468.55272, -56.18970,
,,,493.21339, -54.98970,
,,,517.87406, -57.78970,
,,,542.53473, -61.38970,
,,,567.19540, -66.98970,
,,,591.85607, -66.98970,
,,,616.51674, -64.58970,
,,,641.17741, -66.98970,
,,,665.83808, -66.98970,
,,,690.49875, -66.98970,
,,,715.15942, -66.98970,
,,,739.82009, -66.98970,
,,,764.48076, -64.58970,
,,,789.14143, -64.58970,
,,,813.80210, -64.58970,
,,,838.46277, -57.38970,
,,,863.12344, -54.98970,
,,,887.78411, -46.58970,
,,,912.44478, -38.58970,
,,,937.10545, -22.98970,
,,,961.76612,  -8.18970,
,,,986.42679,  -5.38970,
,,,1011.08746,  -5.38970,
,,,1035.74813,  -7.78970,
,,,1060.40880, -20.58970,
,,,1085.06947, -37.78970,
,,,1109.73014, -46.18970,
,,,1134.39081, -54.58970,
,,,1159.05148, -58.58970,
,,,1183.71215, -61.38970,
,,,1208.37282, -64.58970,
,,,1233.03349, -64.58970,
,,,1257.69416, -66.98970,
,,,1282.35483, -66.98970,
,,,1307.01550, -66.98970,
